AMA,4.21222769169494E-05,-1.98370955825348E-07,-2.46668517942866E-07,-3.38747579271167E-05,-101.740441146046,35.2579337568327,23739.5929541616,-139.019318022993,-172.866481383248,-29519.4938503276,2421371.57473336,1026652.4719666
ANC,7.08616768577999E-05,-6.15690101382147E-09,-1.27483452114419E-08,-3.42231342853266E-05,-150.05181245429,61.2227804641692,14111.9997716261,-2.53881438726745,-5.25681380356839,-29219.9995271349,2117852.97984446,1788548.66251261
ANE,1.94024058983303E-05,0,0,-1.37287204832502E-05,-93.2281528909585,45.1565966501922,51540.0000000029,0,0,-72840.0000000041,4804979.00000027,3289206.50000019
APA,1.98649185538328E-05,0,0,-1.53609831029177E-05,-104.860727056019,39.5902688172043,50340.0000000029,0,0,-65100.0000000037,5278689.0000003,2577326.50000015
APC,1.55763239875248E-05,0,0,-1.22910521140603E-05,-122.290809968847,38.2294432153392,64200.0000000584,0,0,-81360.0000000046,7851070.00000714,3110347.50000018
APF,1.18793062485144E-05,0,0,-1.0670081092618E-05,-81.7847232121644,26.1656476739223,84180.0000000048,0,0,-93719.9999999853,6884638.00000039,2452244.49999962
APN,2.37079184447592E-05,0,0,-1.67841557569645E-05,-83.5809388335704,45.0984306814367,42180.0000000024,0,0,-59580.0000000034,3525444.0000002,2686964.50000015
ARA,2.10970229674569E-05,2.73955673281077E-08,3.14528855273304E-08,-1.83755767853282E-05,-91.9003342626747,30.0635023060497,47399.9473223688,70.667085087393,81.1329698408337,-54419.9395207392,4353631.86173296,1642548.30601773
ARB,1.33547008547115E-05,0,0,-9.92063492063436E-06,-83.7550881410257,42.2347172619048,74879.9999999404,0,0,-100800.000000006,6271580.99999501,4257259.50000024
ARR,0,-1.5873015873015E-05,-2.12044105173864E-05,0,-88.4489715860899,41.7859047619048,0,-47160.0000000027,-63000.0000000036,0,2632512.00000015,-4171253.50000024
ART,2.11237845196512E-05,4.35797392537059E-09,6.03709188901147E-09,-1.52485507648717E-05,-76.036361504848,44.0090769946957,47339.9980666533,13.5295793274231,18.7424970910943,-65579.997321739,3598736.3666373,2887143.8914291
ASE,1.39586820721646E-05,-1.96342913620871E-09,-2.52417397326665E-09,-1.08577631232342E-05,-106.879324067664,39.2356313345391,71639.9988286848,-12.9547918315886,-16.6546109392701,-92099.9984941634,7657488.10519287,3612216.9874342
ASG,1.31027253668867E-05,0,0,-1.06089539571392E-05,-94.1296514675053,36.1898313176321,76319.9999999393,0,0,-94260.0000000054,7183974.99999428,3411253.50000019
ASH,0,-9.18779860345409E-06,-1.24657192720013E-05,0,-71.5007978060334,42.7882579933848,0,-80220.0000000046,-108840.000000006,0,4657074.00000027,-5735794.00000033
ATL,3.38066253690206E-05,5.87254428348104E-09,7.02402355475183E-09,-2.82645556363942E-05,-84.4544711662853,33.6777557650952,29579.9993615377,6.14585484345266,7.35092442060024,-35379.999236349,2497915.64054044,1192038.01817168
ATW,1.96540880503134E-05,0,0,-1.41242937853099E-05,-88.534375,44.2748516949153,50880.0000000029,0,0,-70800.000000004,4504629.00000026,3134659.50000018
ATY,1.93348801237421E-05,0,0,-1.37287204832502E-05,-97.1739752513535,44.9285626029654,51720.0000000029,0,0,-72840.0000000041,5025838.00000029,3272596.50000019
AUS,2.63921874566341E-05,4.26040944892312E-09,4.90469939725591E-09,-2.29252632446553E-05,-97.6885914479256,30.2249507108324,37889.9993457147,7.04144198953999,8.10629980426852,-43619.9992467689,3701175.65353366,1319100.19578986
AVL,1.86636804777892E-05,0,0,-1.52765047357221E-05,-82.5568495707353,35.4550947143294,53580.000000003,0,0,-65459.9999999758,4423396.00000025,2320890.49999914
AVP,1.41843971631198E-05,0,0,-1.06837606837601E-05,-75.7353333333333,41.3518643162393,70500.000000004,0,0,-93600.0000000053,5339341.0000003,3870534.50000022
AZO,1.59033072129615E-05,3.44415223411889E-09,4.63383077300743E-09,-1.1820330467496E-05,-85.5661316880193,42.2487383547,62879.9973307079,18.3216775439126,24.6503486039492,-84599.9964087536,5379356.68601314,3575810.82815546
BAB,2.22515051500646E-05,1.36287045037366E-05,1.75193117367489E-05,-1.73099944227535E-05,-121.472644759489,39.1490766420853,27743.0898402336,21843.0095480653,28078.567074106,-35662.9523604702,2270776.52230918,4049499.79455335
BAD,2.68168409761315E-05,0,0,-2.27221086116779E-05,-93.6884017162778,32.5290842990229,37290.0000000021,0,0,-44010.0000000025,3493640.5000002,1431605.00000008
BAF,2.01288244766494E-05,0,0,-1.49880095923253E-05,-72.733152173913,42.1758168465228,49680.0000000028,0,0,-66720.0000000038,3613383.00000021,2813970.50000016
BAK,1.66833500166824E-05,0,0,-1.2980269989615E-05,-85.9113530196864,39.276200674974,59940.0000000034,0,0,-77040.0000000044,5149526.50000029,3025838.50000017
BAM,1.85391168767369E-05,-3.76931989227863E-09,-4.95168719998316E-09,-1.41123336766912E-05,-116.889259722699,40.6144329029173,53939.9980759386,-14.407050768146,-18.9262813761901,-70859.9974724558,6305775.12472532,2876254.58334687
BAZ,1.40056022408956E-05,0,0,-1.22279285888963E-05,-98.052731092437,29.7209036439227,71400.0000000041,0,0,-81780.0000000046,7000965.0000004,2430575.50000014
BBG,1.56788959821696E-05,2.13695100711249E-09,2.64756771059939E-09,-1.26550238641202E-05,-93.2129618838987,36.5475432005926,63779.9990906816,10.7700099781631,13.3434648553535,-79019.9988734033,5944634.95333655,2888990.72706607
BCT,1.35832654170055E-05,0,0,-1.22369065100336E-05,-80.1186226568867,26.3936306901615,73620.0000000042,0,0,-81720.0000000046,5898333.00000034,2156887.50000012
BDL,2.33426693590104E-05,5.21032605044572E-09,6.97629090227448E-09,-1.74337509647914E-05,-72.705260733159,41.9598197134108,42839.9980867708,12.8033467085388,17.1428563772519,-57359.9974382849,3113973.91954374,2407746.02193284
BDR,1.51515151515272E-05,0,0,-1.14468864468858E-05,-73.1380606060606,41.1767570970696,65999.9999999475,0,0,-87360.000000005,4827111.99999616,3597201.5000002
BEC,1.73973556019475E-05,0,0,-1.3819789939198E-05,-97.2300974251914,37.7101506357103,57480.0000000033,0,0,-72359.9999999733,5588786.00000032,2728706.49999899
BED,0,-1.52485513876173E-05,-2.06015657189935E-05,0,-71.2639266584261,42.4805657212565,0,-48540.0000000028,-65580.0000000037,0,2785875.50000016,-3459151.0000002
BET,2.33754090696375E-05,0,0,-1.14155251141546E-05,-161.855352968677,60.79375,42780.0000000389,0,0,-87600.000000005,6924172.0000063,5325532.5000003
BFF,2.46184145741E-05,0,0,-1.84162062615091E-05,-103.615509601182,41.8968232044199,40620.0000000023,0,0,-54300.0000000031,4208862.00000024,2274997.50000013
BFI,2.16450216450204E-05,0,0,-1.46584579302249E-05,-122.32119047619,47.5470023453533,46200.0000000026,0,0,-68220.0000000039,5651239.00000032,3243656.50000018
BFL,-2.64021571450326E-08,-1.95847902724995E-05,-2.39291550924479E-05,2.16088160417427E-08,-119.027581008684,35.4501984746951,-46.1088354811072,-41789.9745629917,-51059.9689204461,56.3368542704444,1804597.8091898,-4976156.73531266
BFM,2.21043324491588E-05,0,0,-1.91131498470937E-05,-88.0875773651636,30.6509269877676,45240.0000000026,0,0,-52320.000000003,3985082.00000023,1603656.50000009
BGM,1.64853280580274E-05,0,0,-1.22549019607836E-05,-75.9938097593142,42.2256678921569,60660.0000000034,0,0,-81600.0000000046,4609784.50000026,3445614.5000002
BGR,3.13283208020032E-05,0,0,-2.23114680946089E-05,-68.8516290726817,44.8350624721107,31920.0000000018,0,0,-44819.9999999834,2197744.00000012,2009507.49999926
BHM,2.74122807017528E-05,0,0,-2.29410415232887E-05,-86.778865131579,33.5922918100482,36480.0000000021,0,0,-43589.9999999932,3165693.00000018,1464287.99999977
BIF,2.93205668239344E-05,-5.4335110209814E-06,-6.36273432790195E-06,-2.50385470725448E-05,-106.402226457561,31.8833331506998,32571.8922263929,-7068.29093851001,-8277.0895688609,-38142.2428321789,3729623.05706609,464019.942225987
BIL,0,-1.90694126620971E-05,-2.72479564032682E-05,0,-108.507524977293,45.8244469870328,0,-36700.0000000021,-52439.9999999806,0,2403033.99999911,-3982226.16666689
BIS,2.76166800517864E-05,3.32327307001308E-09,4.83485295024272E-09,-1.89825357759147E-05,-100.771146551693,46.7942171355263,36209.9994450926,6.33928561713806,9.22268893429531,-52679.9991926948,3648491.59220957,2465758.13800227
BIX,1.57972556037538E-05,-1.12372074655987E-07,-1.29733826474847E-07,-1.36831729572774E-05,-88.9365372867394,30.4261232276571,63297.8655061324,-519.829171963858,-600.144010854828,-73077.5357217563,5647753.03138577,2177234.30050857
BJC,0,-1.37400384721069E-05,-1.78253119429656E-05,0,-105.094233511586,39.919469634515,0,-56099.9999999793,-72780.0000000041,0,2905339.00000016,-5895786.49999782
BJI,2.2401433691755E-05,0,0,-1.51515151515143E-05,-94.9531137992832,47.5294015151515,44640.0000000025,0,0,-66000.0000000038,4238707.00000024,3136940.50000018
BKF,2.39463601532553E-05,0,0,-1.84672206832901E-05,-104.774137931034,39.7242289935365,41760.0000000024,0,0,-54149.9999999915,4375368.00000025,2151066.99999966
BKL,2.03998368013044E-05,0,0,-1.53327200245315E-05,-81.697123623011,41.5376341613002,49020.0000000028,0,0,-65220.0000000037,4004793.00000023,2709084.50000015
BKT,1.43926309729288E-05,0,0,-1.15101289134432E-05,-77.9674726540011,37.0880697513812,69480.0000000632,0,0,-86880.0000000049,5417180.00000493,3222211.50000018
BKV,2.60010400416002E-05,0,0,-2.29568411386605E-05,-82.4783671346854,28.5000573921029,38460.0000000022,0,0,-43559.9999999978,3172118.00000018,1241462.49999994
BKX,1.80766443680766E-05,-3.36014719609962E-09,-4.68306848913901E-09,-1.29701681769445E-05,-96.8307245006702,44.3213580937201,55319.9981435776,-14.3316057366781,-19.9740925939518,-77099.9974126539,5357560.7785288,3415788.85458439
BLI,1.60410651267235E-05,0,0,-1.0697475395806E-05,-122.549109720885,48.8058461703038,62340.0000000035,0,0,-93480.0000000053,7639711.50000043,4562370.50000026
BLV,4.01123144805432E-05,0,0,-3.14663310258051E-05,-89.8677296430004,38.5838000839102,24930.0000000014,0,0,-31779.9999999973,2240402.50000013,1226193.16666656
BMG,1.42938819589126E-05,-2.12145153672336E-09,-2.72368177570743E-09,-1.11333776647242E-05,-86.6286415692001,39.1616694917657,69959.9987299209,-13.3307924409148,-17.1150911527011,-89819.9983693752,6061209.90969905,3516346.26145221
BMI,2.22816389817435E-05,4.96839088469481E-09,6.49610465940043E-09,-1.70415807345032E-05,-88.9378868260441,40.5009588389647,44879.9980926341,13.0845475488729,17.1078709930451,-58679.9975061446,3990839.30593686,2377759.87567599
BNA,3.20204931155922E-05,0,0,-2.59605399792301E-05,-86.7032340698047,36.1564511941848,31230.0000000018,0,0,-38520.0000000022,2707742.00000015,1392746.50000008
BOI,-7.77631546001583E-09,-1.83351659767224E-05,-2.51952620904513E-05,5.6590018446674E-09,-116.192019425167,43.5772573893864,-12.2499994337559,-39689.9981095703,-54539.9974022434,16.8333325315566,2375280.15264511,-4612394.58179649
BOS,3.09214594928863E-05,0,0,-2.28780599405157E-05,-71.0324675324675,42.397323266987,32340.0000000018,0,0,-43710.0000000025,2297190.00000013,1853187.00000011
BOW,1.72354360565312E-05,0,0,-1.53045607591053E-05,-81.79571699414,27.9639960208142,58020.0000000033,0,0,-65340.0000000037,4745787.50000027,1827167.5000001
BPT,1.37965439409104E-05,8.75348402128495E-08,1.00433185873438E-07,-1.20246934203503E-05,-94.0299529093899,29.967407320089,72478.0796304838,527.610717180659,605.354680474352,-83157.7966621989,6796969.50433451,2541634.77530824
BQK,2.21926320461594E-05,0,0,-1.9047619047618E-05,-81.4827563249001,31.2806761904762,45060.0000000026,0,0,-52500.000000003,3671613.00000021,1642235.50000009
BQN,2.66240681576357E-05,0,0,-2.53678335870102E-05,-67.1507188498403,18.5263698630137,37559.9999999701,0,0,-39420.0000000022,2522180.99999799,730309.500000042
BRD,2.19876868953374E-05,0,0,-1.52068126520673E-05,-94.1538038698329,46.421875,45480.0000000026,0,0,-65760.0000000037,4282115.00000024,3052702.50000017
BRL,1.71467761585012E-05,2.21600850229942E-09,2.91364080858135E-09,-1.30412100360321E-05,-91.1398355670219,40.7976703554231,58319.9991579875,9.90994038368522,13.0297364304121,-76679.9988929749,5314743.55063614,3129268.50802685
BRO,1.3865776941687E-05,7.23600766115823E-09,8.01258419051544E-09,-1.25219112576343E-05,-97.4351180667829,25.9215005441304,72119.9879584537,41.6758092796612,46.1485042855385,-79859.9866661243,7025823.30322795,2074151.37521788
BTL,2.57997931731838E-05,-3.49135917704833E-09,-4.70198526939744E-09,-1.91570878044642E-05,-85.2715628083984,42.3279242730719,38759.9993563017,-7.06396926486272,-9.51339513998133,-52199.9991330776,3305528.40183343,2208915.25466048
BTM,2.184359982525E-05,0,0,-1.52207001522061E-05,-112.513958060288,45.9733105022831,45780.0000000026,0,0,-65700.0000000037,5150889.00000029,3020446.50000017
BTR,1.62601626016251E-05,0,0,-1.40765765765788E-05,-91.1640406504065,30.548951295045,61500.0000000035,0,0,-71039.9999999889,5606588.50000032,2170197.49999966
BTV,2.13128729752759E-05,0,0,-1.52625152625144E-05,-73.1709718670077,44.4888202075702,46920.0000000027,0,0,-65520.0000000037,3433182.0000002,2914907.50000017
BUF,2.07813798836231E-05,0,0,-1.52625152625209E-05,-78.7472568578553,42.9588293650794,48120.0000000027,0,0,-65519.9999999758,3789318.00000022,2814662.49999896
BUR,1.51653012690575E-05,3.30289767742094E-09,3.97309438539625E-09,-1.26071604347157E-05,-118.371221173488,34.2169098403297,65939.9977370556,17.2753465383955,20.780717128079,-79319.9972778776,7804687.0043879,2716130.09925828
BVI,1.51240162589975E-05,3.44893100394217E-09,4.53493740899474E-09,-1.15021848981471E-05,-80.4036504995186,40.7867064408255,66119.9970275771,19.8260860652405,26.0689643453117,-86939.9960916146,5315225.86483855,3547590.18824996
BVU,1.64365546375211E-05,-2.37924472527876E-09,-2.92673693688054E-09,-1.33618383771655E-05,-114.872037798071,35.9632457288031,60839.9990354973,-10.8333331615914,-13.3262106149453,-74839.9988135326,6989293.92262724,2690244.82061799
BVY,1.55472636815912E-05,0,0,-1.1478420569329E-05,-70.9290733830846,42.5992252066116,64320.0000000037,0,0,-87120.0000000049,4562158.00000026,3711244.50000021
BWI,2.84900284900269E-05,0,0,-2.2148394241421E-05,-76.6946153846154,39.2069878183832,35100.000000002,0,0,-45149.9999999929,2691981.00000015,1770195.49999972
BZN,2.18150087260023E-05,0,0,-1.52485513876173E-05,-111.170636998255,45.7969884111009,45840.0000000026,0,0,-65580.0000000037,5096062.00000029,3003366.50000017
CAE,2.75938189845694E-05,0,0,-2.29568411386629E-05,-81.1425772626932,33.9672520661157,36239.9999999712,0,0,-43559.9999999932,2940606.99999766,1479613.49999977
CAK,1.91131498470937E-05,0,0,-1.44927536231876E-05,-81.4595565749236,40.9335434782609,52320.000000003,0,0,-69000.0000000039,4261964.00000024,2824414.50000016
CBF,1.35501349762555E-05,-2.84310075303409E-09,-3.7723092918306E-09,-1.02124179048985E-05,-95.769737878769,41.2723419589252,73799.9971400855,-20.5456562194002,-27.2605780081798,-97919.9962053818,7068931.48945744,4039419.9158945
CBM,1.92974952917382E-05,1.61936245232254E-05,1.9363289684141E-05,-1.61386003148556E-05,-88.4888699410095,33.6482384252222,25821.9089788948,25909.9482185092,30981.4416368942,-30876.1700037413,1242480.61030668,3331670.76802953
CCR,1.17536436295345E-05,0,0,-9.30059523809471E-06,-122.066267042783,38.0000883556548,85079.9999999323,0,0,-107520.000000006,10385397.9999917,4085769.50000023
CDB,2.88600283927378E-05,-2.96365627883894E-09,-5.19345481244157E-09,-1.6469037941508E-05,-162.742764135493,55.2302971871245,34649.9994389638,-6.23537870055133,-10.926758865728,-60719.9990168508,5639640.17412969,3352568.82813742
CDC,1.73973556019475E-05,0,0,-1.38197899391921E-05,-113.111795407098,37.7174751243781,57480.0000000033,0,0,-72360.0000000041,6501666.00000037,2729236.50000016
CDW,1.21300339640841E-05,0,0,-9.20810313075454E-06,-74.290198932557,40.8849953959484,82440.000000075,0,0,-108600.000000006,6124484.00000557,4440110.50000025
CEF,2.86861732644849E-05,0,0,-2.13265088505045E-05,-72.563769363167,42.2213265088505,34860.000000002,0,0,-46889.9999999927,2529573.00000014,1979757.99999969
CEZ,1.73070266528348E-05,0,0,-1.38083402375086E-05,-108.640636898581,37.3208298812483,57779.999999954,0,0,-72419.9999999732,6277255.99999501,2702774.499999
CGF,1.52625146290885E-05,3.29786400801816E-09,4.39715201068526E-09,-1.1446885971831E-05,-81.4998528158118,41.5787347464608,65519.9972809004,18.8764037110056,25.1685382813086,-87359.9963744221,5338823.65890861,3633856.54082801
CGI,1.72711571675292E-05,0,0,-1.38083402375027E-05,-89.5851640759931,37.2420671085336,57900.0000000033,0,0,-72420.0000000041,5186981.00000029,2697070.50000015
CHA,1.67672702883961E-05,0,0,-1.37969094922729E-05,-85.2152246814219,35.0505725717439,59640.0000000034,0,0,-72480.0000000041,5082236.00000029,2540465.50000014
CHD,0,-9.16758342500865E-06,-1.0921799912625E-05,0,-111.796346657929,33.2770535386872,0,-91560.0000000052,-109080.000000006,0,3629861.00000021,-10236073.5000006
CHO,1.45687645687513E-05,0,0,-1.15101289134432E-05,-78.4646124708625,38.1528832872928,68640.0000000624,0,0,-86880.0000000049,5385811.0000049,3314722.50000019
CHS,2.26449275362306E-05,0,0,-1.90912562046572E-05,-80.0587635869565,32.9222699503627,44160.0000000025,0,0,-52380.000000003,3535395.0000002,1724468.5000001
CIC,1.39236981342237E-05,0,0,-1.07526881720424E-05,-121.86932609301,39.8088978494624,71820.0000000041,0,0,-93000.0000000053,8752655.0000005,3702227.50000021
CID,0,-1.32696390658167E-05,-1.77304964538947E-05,0,-91.6909308510638,41.8957404458599,0,-56400.0000000192,-75360.0000000043,0,3157263.00000018,-5171368.50000176
CIU,2.74574405290348E-05,3.40403647951903E-09,4.90136389308012E-09,-1.90694123582656E-05,-84.4902861309826,46.2675697163347,36419.9994197406,6.50124945015006,9.36094237138574,-52439.999164503,3076703.06381033,2426820.60969443
CKB,1.48279952550407E-05,0,0,-1.15101289134432E-05,-80.2377520759193,39.310974907919,67440.0000000038,0,0,-86880.0000000049,5411234.00000031,3415337.50000019
CLE,-6.28607235330806E-09,-1.60256403259195E-05,-2.12720688435945E-05,4.73570931617006E-09,-81.8264254749812,41.4204749082258,-13.8918433487415,-47009.9979474254,-62399.9972754594,18.4397155069324,2583500.80153465,-3847423.87539749
CLL,1.40646976090006E-05,0,0,-1.21654501216538E-05,-96.3767018284107,30.601295620438,71100.000000004,0,0,-82200.0000000047,6852383.50000039,2515426.50000014
CLT,2.79173641195955E-05,4.25352897339763E-09,5.18332048265791E-09,-2.29095070507196E-05,-80.9701627512126,35.2431924432021,35819.9993826074,6.6505754516538,8.10434445741732,-43649.9992476497,2900065.55678671,1538903.82180726
CMA,0,-1.53186274509795E-05,-1.84229918938773E-05,0,-119.064894988946,34.2248774509804,0,-54280.0000000185,-65280.0000000037,0,2234200.00000013,-6462842.5000022
CMH,-7.30880855489748E-09,-1.92012280539757E-05,-2.49376547893102E-05,5.62755804630003E-09,-82.8607879518285,40.010496107428,-11.7526372373104,-40099.9982777404,-52079.9977632248,15.2637742565137,2082772.71499825,-3323328.16534101
CMI,1.79791441927354E-05,0,0,-1.38197899391921E-05,-88.2899137001079,40.056598949696,55620.0000000032,0,0,-72360.0000000041,4910685.00000028,2898495.50000016
CMX,1.90041802827204E-05,3.35579557484896E-09,4.92081312343872E-09,-1.29600825100667E-05,-88.5048711593076,47.188041614819,52619.9982360123,13.6250642765438,19.9792846746127,-77159.9974133544,4656183.3809646,3642235.05349903
CMY,1.4827995255028E-05,0,0,-1.0697475395806E-05,-90.7498813760379,43.9695924261874,67440.0000000613,0,0,-93480.0000000053,6120172.00000557,4110277.50000023
CNO,0,-1.22369065100336E-05,-1.46972369194583E-05,0,-117.617394179894,33.9851199216838,0,-68040.0000000039,-81720.0000000046,0,2777264.00000016,-8002687.50000046
CNW,2.14500214500202E-05,0,0,-1.83553597650504E-05,-97.0915701415701,31.6617382525697,46620.0000000026,0,0,-54480.0000000031,4526409.00000026,1724931.5000001
COE,2.47279920870411E-05,0,0,-1.66666666666657E-05,-116.841963402572,47.793425,40440.0000000023,0,0,-60000.0000000034,4725089.00000027,2867605.50000016
COF,2.17296827466307E-05,0,0,-1.92233756247607E-05,-80.6260973489787,28.2596020761246,46020.0000000026,0,0,-52019.9999999974,3710413.00000021,1470064.49999993
COS,3.79218809252917E-05,0,0,-2.96823983377903E-05,-104.731721653394,38.837874740279,26370.0000000015,0,0,-33689.9999999947,2761775.50000016,1308447.9999998
COU,1.96078422729715E-05,4.55666207684087E-09,5.82180590052597E-09,-1.53468378748E-05,-92.237536615552,38.8339665490698,50999.9977520046,15.1425171472698,19.3467924963858,-65159.9971278275,4703362.84735096,2531817.85727936
CPR,2.57997936016497E-05,0,0,-1.89609404626459E-05,-106.485319917441,42.9296643913538,38760.0000000022,0,0,-52740.000000003,4127371.00000023,2264110.50000013
CPS,2.24921277552844E-05,0,0,-1.76553672316374E-05,-90.1743364822312,38.5925759180791,44460.0000000025,0,0,-56640.0000000032,4009151.00000023,2185883.50000012
CRE,1.60410651267235E-05,0,0,-1.33868808567653E-05,-78.7365255052936,33.8288420348059,62340.0000000035,0,0,-74699.9999999724,4908435.00000028,2527014.49999907
CRG,1.10083663584224E-05,0,0,-9.56754688097917E-06,-81.5243835314839,30.3481295445848,90840.0000000826,0,0,-104520.000000006,7405675.00000674,3171986.50000018
CRP,1.50421179302165E-05,0,0,-1.33761369716437E-05,-97.5176895306859,27.7871120920278,66479.9999999471,0,0,-74759.9999999936,6482975.99999484,2077364.49999982
CRQ,0,-8.40053763440812E-06,-9.992006394875E-06,0,-117.268150479616,33.1344590053763,0,-100080.000000091,-119040.000000007,0,3944326.00000022,-11736196.5000107
CRW,1.3808332297632E-05,1.16512977222225E-08,1.48078630537609E-08,-1.08648351259725E-05,-81.6042298620955,38.3859043228312,72419.9583581106,77.6621537352393,98.7023561142146,-92039.9470765051,5905986.1492604,3539374.16260216
CSG,0,-1.10815602836873E-05,-1.30684788290673E-05,0,-84.9217786199686,32.5265070921986,0,-76519.9999999826,-90240.0000000051,0,2935192.00000017,-6498214.49999852
