tiles/6/10/rel48w_010_001.jpeg,-130.573795,47.4107451,-130.573795,46.8571738,-130.0202237,47.4107451,-130.0202237,46.8571738,-130.2970093,47.1339594,
tiles/6/10/rel48w_010_002.jpeg,-130.0202237,47.4107451,-130.0202237,46.8571738,-129.4666524,47.4107451,-129.4666524,46.8571738,-129.743438,47.1339594,
tiles/6/10/rel48w_010_003.jpeg,-129.4666524,47.4107451,-129.4666524,46.8571738,-128.913081,47.4107451,-128.913081,46.8571738,-129.1898667,47.1339594,
tiles/6/10/rel48w_010_004.jpeg,-128.913081,47.4107451,-128.913081,46.8571738,-128.3595097,47.4107451,-128.3595097,46.8571738,-128.6362954,47.1339594,
tiles/6/10/rel48w_010_005.jpeg,-128.3595097,47.4107451,-128.3595097,46.8571738,-127.8059384,47.4107451,-127.8059384,46.8571738,-128.082724,47.1339594,
tiles/6/10/rel48w_010_006.jpeg,-127.8059384,47.4107451,-127.8059384,46.8571738,-127.2523671,47.4107451,-127.2523671,46.8571738,-127.5291527,47.1339594,
tiles/6/10/rel48w_010_007.jpeg,-127.2523671,47.4107451,-127.2523671,46.8571738,-126.6987957,47.4107451,-126.6987957,46.8571738,-126.9755814,47.1339594,
tiles/6/10/rel48w_010_008.jpeg,-126.6987957,47.4107451,-126.6987957,46.8571738,-126.1452244,47.4107451,-126.1452244,46.8571738,-126.4220101,47.1339594,
tiles/6/10/rel48w_010_009.jpeg,-126.1452244,47.4107451,-126.1452244,46.8571738,-125.5916531,47.4107451,-125.5916531,46.8571738,-125.8684387,47.1339594,
tiles/6/10/rel48w_010_010.jpeg,-125.5916531,47.4107451,-125.5916531,46.8571738,-125.0380818,47.4107451,-125.0380818,46.8571738,-125.3148674,47.1339594,
tiles/6/10/rel48w_010_011.jpeg,-125.0380818,47.4107451,-125.0380818,46.8571738,-124.4845104,47.4107451,-124.4845104,46.8571738,-124.7612961,47.1339594,
tiles/6/10/rel48w_010_012.jpeg,-124.4845104,47.4107451,-124.4845104,46.8571738,-123.9309391,47.4107451,-123.9309391,46.8571738,-124.2077248,47.1339594,
tiles/6/10/rel48w_010_013.jpeg,-123.9309391,47.4107451,-123.9309391,46.8571738,-123.3773678,47.4107451,-123.3773678,46.8571738,-123.6541535,47.1339594,
tiles/6/10/rel48w_010_014.jpeg,-123.3773678,47.4107451,-123.3773678,46.8571738,-122.8237965,47.4107451,-122.8237965,46.8571738,-123.1005821,47.1339594,
tiles/6/10/rel48w_010_015.jpeg,-122.8237965,47.4107451,-122.8237965,46.8571738,-122.2702251,47.4107451,-122.2702251,46.8571738,-122.5470108,47.1339594,
tiles/6/10/rel48w_010_016.jpeg,-122.2702251,47.4107451,-122.2702251,46.8571738,-121.7166538,47.4107451,-121.7166538,46.8571738,-121.9934395,47.1339594,
tiles/6/10/rel48w_010_017.jpeg,-121.7166538,47.4107451,-121.7166538,46.8571738,-121.1630825,47.4107451,-121.1630825,46.8571738,-121.4398682,47.1339594,
tiles/6/10/rel48w_010_018.jpeg,-121.1630825,47.4107451,-121.1630825,46.8571738,-120.6095112,47.4107451,-120.6095112,46.8571738,-120.8862968,47.1339594,
tiles/6/10/rel48w_010_019.jpeg,-120.6095112,47.4107451,-120.6095112,46.8571738,-120.0559398,47.4107451,-120.0559398,46.8571738,-120.3327255,47.1339594,
tiles/6/10/rel48w_010_020.jpeg,-120.0559398,47.4107451,-120.0559398,46.8571738,-119.5023685,47.4107451,-119.5023685,46.8571738,-119.7791542,47.1339594,
tiles/6/10/rel48w_010_021.jpeg,-119.5023685,47.4107451,-119.5023685,46.8571738,-118.9487972,47.4107451,-118.9487972,46.8571738,-119.2255829,47.1339594,
tiles/6/10/rel48w_010_022.jpeg,-118.9487972,47.4107451,-118.9487972,46.8571738,-118.3952259,47.4107451,-118.3952259,46.8571738,-118.6720115,47.1339594,
tiles/6/10/rel48w_010_023.jpeg,-118.3952259,47.4107451,-118.3952259,46.8571738,-117.8416545,47.4107451,-117.8416545,46.8571738,-118.1184402,47.1339594,
tiles/6/10/rel48w_010_024.jpeg,-117.8416545,47.4107451,-117.8416545,46.8571738,-117.2880832,47.4107451,-117.2880832,46.8571738,-117.5648689,47.1339594,
tiles/6/10/rel48w_010_025.jpeg,-117.2880832,47.4107451,-117.2880832,46.8571738,-116.7345119,47.4107451,-116.7345119,46.8571738,-117.0112976,47.1339594,
tiles/6/10/rel48w_010_026.jpeg,-116.7345119,47.4107451,-116.7345119,46.8571738,-116.1809406,47.4107451,-116.1809406,46.8571738,-116.4577262,47.1339594,
tiles/6/10/rel48w_010_027.jpeg,-116.1809406,47.4107451,-116.1809406,46.8571738,-115.6273693,47.4107451,-115.6273693,46.8571738,-115.9041549,47.1339594,
tiles/6/10/rel48w_010_028.jpeg,-115.6273693,47.4107451,-115.6273693,46.8571738,-115.0737979,47.4107451,-115.0737979,46.8571738,-115.3505836,47.1339594,
tiles/6/10/rel48w_010_029.jpeg,-115.0737979,47.4107451,-115.0737979,46.8571738,-114.5202266,47.4107451,-114.5202266,46.8571738,-114.7970123,47.1339594,
tiles/6/10/rel48w_010_030.jpeg,-114.5202266,47.4107451,-114.5202266,46.8571738,-113.9666553,47.4107451,-113.9666553,46.8571738,-114.2434409,47.1339594,
tiles/6/10/rel48w_010_031.jpeg,-113.9666553,47.4107451,-113.9666553,46.8571738,-113.413084,47.4107451,-113.413084,46.8571738,-113.6898696,47.1339594,
tiles/6/10/rel48w_010_032.jpeg,-113.413084,47.4107451,-113.413084,46.8571738,-112.8595126,47.4107451,-112.8595126,46.8571738,-113.1362983,47.1339594,
tiles/6/10/rel48w_010_033.jpeg,-112.8595126,47.4107451,-112.8595126,46.8571738,-112.3059413,47.4107451,-112.3059413,46.8571738,-112.582727,47.1339594,
tiles/6/10/rel48w_010_034.jpeg,-112.3059413,47.4107451,-112.3059413,46.8571738,-111.75237,47.4107451,-111.75237,46.8571738,-112.0291556,47.1339594,
tiles/6/10/rel48w_010_035.jpeg,-111.75237,47.4107451,-111.75237,46.8571738,-111.1987987,47.4107451,-111.1987987,46.8571738,-111.4755843,47.1339594,
tiles/6/10/rel48w_010_036.jpeg,-111.1987987,47.4107451,-111.1987987,46.8571738,-110.6452273,47.4107451,-110.6452273,46.8571738,-110.922013,47.1339594,
tiles/6/10/rel48w_010_037.jpeg,-110.6452273,47.4107451,-110.6452273,46.8571738,-110.091656,47.4107451,-110.091656,46.8571738,-110.3684417,47.1339594,
tiles/6/10/rel48w_010_038.jpeg,-110.091656,47.4107451,-110.091656,46.8571738,-109.5380847,47.4107451,-109.5380847,46.8571738,-109.8148704,47.1339594,
tiles/6/10/rel48w_010_039.jpeg,-109.5380847,47.4107451,-109.5380847,46.8571738,-108.9845134,47.4107451,-108.9845134,46.8571738,-109.261299,47.1339594,
tiles/6/10/rel48w_010_040.jpeg,-108.9845134,47.4107451,-108.9845134,46.8571738,-108.430942,47.4107451,-108.430942,46.8571738,-108.7077277,47.1339594,
tiles/6/10/rel48w_010_041.jpeg,-108.430942,47.4107451,-108.430942,46.8571738,-107.8773707,47.4107451,-107.8773707,46.8571738,-108.1541564,47.1339594,
tiles/6/10/rel48w_010_042.jpeg,-107.8773707,47.4107451,-107.8773707,46.8571738,-107.3237994,47.4107451,-107.3237994,46.8571738,-107.6005851,47.1339594,
tiles/6/10/rel48w_010_043.jpeg,-107.3237994,47.4107451,-107.3237994,46.8571738,-106.7702281,47.4107451,-106.7702281,46.8571738,-107.0470137,47.1339594,
tiles/6/10/rel48w_010_044.jpeg,-106.7702281,47.4107451,-106.7702281,46.8571738,-106.2166567,47.4107451,-106.2166567,46.8571738,-106.4934424,47.1339594,
tiles/6/10/rel48w_010_045.jpeg,-106.2166567,47.4107451,-106.2166567,46.8571738,-105.6630854,47.4107451,-105.6630854,46.8571738,-105.9398711,47.1339594,
tiles/6/10/rel48w_010_046.jpeg,-105.6630854,47.4107451,-105.6630854,46.8571738,-105.1095141,47.4107451,-105.1095141,46.8571738,-105.3862998,47.1339594,
tiles/6/10/rel48w_010_047.jpeg,-105.1095141,47.4107451,-105.1095141,46.8571738,-104.5559428,47.4107451,-104.5559428,46.8571738,-104.8327284,47.1339594,
tiles/6/10/rel48w_010_048.jpeg,-104.5559428,47.4107451,-104.5559428,46.8571738,-104.0023715,47.4107451,-104.0023715,46.8571738,-104.2791571,47.1339594,
tiles/6/10/rel48w_010_049.jpeg,-104.0023715,47.4107451,-104.0023715,46.8571738,-103.4488001,47.4107451,-103.4488001,46.8571738,-103.7255858,47.1339594,
tiles/6/10/rel48w_010_050.jpeg,-103.4488001,47.4107451,-103.4488001,46.8571738,-102.8952288,47.4107451,-102.8952288,46.8571738,-103.1720145,47.1339594,
tiles/6/10/rel48w_010_051.jpeg,-102.8952288,47.4107451,-102.8952288,46.8571738,-102.3416575,47.4107451,-102.3416575,46.8571738,-102.6184431,47.1339594,
tiles/6/10/rel48w_010_052.jpeg,-102.3416575,47.4107451,-102.3416575,46.8571738,-101.7880862,47.4107451,-101.7880862,46.8571738,-102.0648718,47.1339594,
tiles/6/10/rel48w_010_053.jpeg,-101.7880862,47.4107451,-101.7880862,46.8571738,-101.2345148,47.4107451,-101.2345148,46.8571738,-101.5113005,47.1339594,
tiles/6/10/rel48w_010_054.jpeg,-101.2345148,47.4107451,-101.2345148,46.8571738,-100.6809435,47.4107451,-100.6809435,46.8571738,-100.9577292,47.1339594,
tiles/6/10/rel48w_010_055.jpeg,-100.6809435,47.4107451,-100.6809435,46.8571738,-100.1273722,47.4107451,-100.1273722,46.8571738,-100.4041578,47.1339594,
tiles/6/10/rel48w_010_056.jpeg,-100.1273722,47.4107451,-100.1273722,46.8571738,-99.5738009,47.4107451,-99.5738009,46.8571738,-99.8505865,47.1339594,
tiles/6/10/rel48w_010_057.jpeg,-99.5738009,47.4107451,-99.5738009,46.8571738,-99.0202295,47.4107451,-99.0202295,46.8571738,-99.2970152,47.1339594,
tiles/6/10/rel48w_010_058.jpeg,-99.0202295,47.4107451,-99.0202295,46.8571738,-98.4666582,47.4107451,-98.4666582,46.8571738,-98.7434439,47.1339594,
tiles/6/10/rel48w_010_059.jpeg,-98.4666582,47.4107451,-98.4666582,46.8571738,-97.9130869,47.4107451,-97.9130869,46.8571738,-98.1898726,47.1339594,
tiles/6/10/rel48w_010_060.jpeg,-97.9130869,47.4107451,-97.9130869,46.8571738,-97.3595156,47.4107451,-97.3595156,46.8571738,-97.6363012,47.1339594,
tiles/6/10/rel48w_010_061.jpeg,-97.3595156,47.4107451,-97.3595156,46.8571738,-96.8059442,47.4107451,-96.8059442,46.8571738,-97.0827299,47.1339594,
tiles/6/10/rel48w_010_062.jpeg,-96.8059442,47.4107451,-96.8059442,46.8571738,-96.2523729,47.4107451,-96.2523729,46.8571738,-96.5291586,47.1339594,
tiles/6/10/rel48w_010_063.jpeg,-96.2523729,47.4107451,-96.2523729,46.8571738,-95.6988016,47.4107451,-95.6988016,46.8571738,-95.9755873,47.1339594,
tiles/6/10/rel48w_010_064.jpeg,-95.6988016,47.4107451,-95.6988016,46.8571738,-95.1452303,47.4107451,-95.1452303,46.8571738,-95.4220159,47.1339594,
tiles/6/10/rel48w_010_065.jpeg,-95.1452303,47.4107451,-95.1452303,46.8571738,-94.5916589,47.4107451,-94.5916589,46.8571738,-94.8684446,47.1339594,
tiles/6/10/rel48w_010_066.jpeg,-94.5916589,47.4107451,-94.5916589,46.8571738,-94.0380876,47.4107451,-94.0380876,46.8571738,-94.3148733,47.1339594,
tiles/6/10/rel48w_010_067.jpeg,-94.0380876,47.4107451,-94.0380876,46.8571738,-93.4845163,47.4107451,-93.4845163,46.8571738,-93.761302,47.1339594,
tiles/6/10/rel48w_010_068.jpeg,-93.4845163,47.4107451,-93.4845163,46.8571738,-92.930945,47.4107451,-92.930945,46.8571738,-93.2077306,47.1339594,
