CAL4,57.2238998413,-111.418998718,small_airport,Fort MacKay/Albian Aerodrome,,,,,1048,,,,,,,,,,,,
CAL6,53.2285719668,-105.755735636,heliport,Prince Albert (Fire Centre) Heliport,,,,,1476,,,,,,,,,,,,
CAL7,48.8625294276,-123.508716524,heliport,Ganges (Lady Minto / Gulf Islands Hospital) Heliport,,,,,148,,,,,,,,,,,,
CAL8,50.4232297365,-127.486231327,seaplane_base,Port Alice/Jeune Landing Seaplane Base,,,,,,,,,,,,,,,,,
CAL9,49.9166984558,-126.666999817,seaplane_base,Tahsis Seaplane Base,,,,,0,,,,,,,,,,,,
CAM3,48.7545336204,-123.709702492,small_airport,Duncan Airport,,,,,300,,,,,,,,,,,,
CAM4,52.3461940388,-114.667525291,small_airport,Alhambra / Ahlstrom,,,,,3212,,,,,,,,,,,,
CAM5,54.4392009821,-126.778879166,small_airport,Houston Airport,,,,,2150,,,,,,,,,,,,
CAM8,50.5922314571,-127.088384628,seaplane_base,Port McNeill Seaplane Base,,,,,,,,,,,,,,,,,
CAM9,49.1770465129,-123.168153763,seaplane_base,Vancouver International Seaplane Base,,,,,,,,,,,,,,,,,
CAN3,48.9500007629395,-125.550003051758,seaplane_base,Ucluelet Seaplane Base,,,,,,,,,,,,,,,,,
CAN6,54.3166999816895,-130.399993896484,seaplane_base,Prince Rupert/Digby Island Seaplane Base,,,,,,,,,,,,,,,,,
CAN8,54.5666999816895,-130.432998657227,seaplane_base,Port Simpson Seaplane Base,,,,,,,,,,,,,,,,,
CAN9,54.0167007446289,-124,seaplane_base,Vanderhoof (District) Seaplane Base,,,,,,,,,,,,,,,,,
CAP3,49.4606018066406,-123.71900177002,small_airport,Sechelt-Gibsons Airport,,,,,250,,,,,,,,,,,,
CAP5,48.6538920506,-123.450450897,seaplane_base,Victoria Airport,,,,,,,,,,,,,,,,,
CAP6,56.790599822998,-124.897003173828,small_airport,Ingenika Airport,,,,,2230,,,,,,,,,,,,
CAP7,53.7999992370605,-130.432998657227,seaplane_base,Kitkatla Seaplane Base,,,,,,,,,,,,,,,,,
CAP8,48.8166999816895,-123.317001342773,seaplane_base,Port Washington Seaplane Base,,,,,,,,,,,,,,,,,
CAQ3,50.5999984741211,-127.583000183105,seaplane_base,Coal Harbour Seaplane Base,,,,,,,,,,,,,,,,,
