tiles/8/1/GrandCanyon_01_01.jpeg,-114.532926,36.762268,-114.532926,36.5831064,-114.3537644,36.762268,-114.3537644,36.5831064,-114.4433452,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_02.jpeg,-114.3537644,36.762268,-114.3537644,36.5831064,-114.1746029,36.762268,-114.1746029,36.5831064,-114.2641837,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_03.jpeg,-114.1746029,36.762268,-114.1746029,36.5831064,-113.9954413,36.762268,-113.9954413,36.5831064,-114.0850221,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_04.jpeg,-113.9954413,36.762268,-113.9954413,36.5831064,-113.8162797,36.762268,-113.8162797,36.5831064,-113.9058605,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_05.jpeg,-113.8162797,36.762268,-113.8162797,36.5831064,-113.6371182,36.762268,-113.6371182,36.5831064,-113.726699,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_06.jpeg,-113.6371182,36.762268,-113.6371182,36.5831064,-113.4579566,36.762268,-113.4579566,36.5831064,-113.5475374,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_07.jpeg,-113.4579566,36.762268,-113.4579566,36.5831064,-113.278795,36.762268,-113.278795,36.5831064,-113.3683758,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_08.jpeg,-113.278795,36.762268,-113.278795,36.5831064,-113.0996335,36.762268,-113.0996335,36.5831064,-113.1892143,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_09.jpeg,-113.0996335,36.762268,-113.0996335,36.5831064,-112.9204719,36.762268,-112.9204719,36.5831064,-113.0100527,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_10.jpeg,-112.9204719,36.762268,-112.9204719,36.5831064,-112.7413104,36.762268,-112.7413104,36.5831064,-112.8308911,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_11.jpeg,-112.7413104,36.762268,-112.7413104,36.5831064,-112.5621488,36.762268,-112.5621488,36.5831064,-112.6517296,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_12.jpeg,-112.5621488,36.762268,-112.5621488,36.5831064,-112.3829872,36.762268,-112.3829872,36.5831064,-112.472568,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_13.jpeg,-112.3829872,36.762268,-112.3829872,36.5831064,-112.2038257,36.762268,-112.2038257,36.5831064,-112.2934064,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_14.jpeg,-112.2038257,36.762268,-112.2038257,36.5831064,-112.0246641,36.762268,-112.0246641,36.5831064,-112.1142449,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_15.jpeg,-112.0246641,36.762268,-112.0246641,36.5831064,-111.8455025,36.762268,-111.8455025,36.5831064,-111.9350833,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_16.jpeg,-111.8455025,36.762268,-111.8455025,36.5831064,-111.666341,36.762268,-111.666341,36.5831064,-111.7559217,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_17.jpeg,-111.666341,36.762268,-111.666341,36.5831064,-111.4871794,36.762268,-111.4871794,36.5831064,-111.5767602,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_18.jpeg,-111.4871794,36.762268,-111.4871794,36.5831064,-111.3080178,36.762268,-111.3080178,36.5831064,-111.3975986,36.6726872,GrandCanyon,
tiles/8/1/GrandCanyon_01_19.jpeg,-111.3080178,36.762268,-111.3080178,36.5831064,-111.2751249,36.762268,-111.2751249,36.5831064,-111.2915714,36.6726872,GrandCanyon,
tiles/8/2/GrandCanyon_02_01.jpeg,-114.532926,36.5831064,-114.532926,36.4039449,-114.3537644,36.5831064,-114.3537644,36.4039449,-114.4433452,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_02.jpeg,-114.3537644,36.5831064,-114.3537644,36.4039449,-114.1746029,36.5831064,-114.1746029,36.4039449,-114.2641837,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_03.jpeg,-114.1746029,36.5831064,-114.1746029,36.4039449,-113.9954413,36.5831064,-113.9954413,36.4039449,-114.0850221,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_04.jpeg,-113.9954413,36.5831064,-113.9954413,36.4039449,-113.8162797,36.5831064,-113.8162797,36.4039449,-113.9058605,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_05.jpeg,-113.8162797,36.5831064,-113.8162797,36.4039449,-113.6371182,36.5831064,-113.6371182,36.4039449,-113.726699,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_06.jpeg,-113.6371182,36.5831064,-113.6371182,36.4039449,-113.4579566,36.5831064,-113.4579566,36.4039449,-113.5475374,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_07.jpeg,-113.4579566,36.5831064,-113.4579566,36.4039449,-113.278795,36.5831064,-113.278795,36.4039449,-113.3683758,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_08.jpeg,-113.278795,36.5831064,-113.278795,36.4039449,-113.0996335,36.5831064,-113.0996335,36.4039449,-113.1892143,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_09.jpeg,-113.0996335,36.5831064,-113.0996335,36.4039449,-112.9204719,36.5831064,-112.9204719,36.4039449,-113.0100527,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_10.jpeg,-112.9204719,36.5831064,-112.9204719,36.4039449,-112.7413104,36.5831064,-112.7413104,36.4039449,-112.8308911,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_11.jpeg,-112.7413104,36.5831064,-112.7413104,36.4039449,-112.5621488,36.5831064,-112.5621488,36.4039449,-112.6517296,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_12.jpeg,-112.5621488,36.5831064,-112.5621488,36.4039449,-112.3829872,36.5831064,-112.3829872,36.4039449,-112.472568,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_13.jpeg,-112.3829872,36.5831064,-112.3829872,36.4039449,-112.2038257,36.5831064,-112.2038257,36.4039449,-112.2934064,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_14.jpeg,-112.2038257,36.5831064,-112.2038257,36.4039449,-112.0246641,36.5831064,-112.0246641,36.4039449,-112.1142449,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_15.jpeg,-112.0246641,36.5831064,-112.0246641,36.4039449,-111.8455025,36.5831064,-111.8455025,36.4039449,-111.9350833,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_16.jpeg,-111.8455025,36.5831064,-111.8455025,36.4039449,-111.666341,36.5831064,-111.666341,36.4039449,-111.7559217,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_17.jpeg,-111.666341,36.5831064,-111.666341,36.4039449,-111.4871794,36.5831064,-111.4871794,36.4039449,-111.5767602,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_18.jpeg,-111.4871794,36.5831064,-111.4871794,36.4039449,-111.3080178,36.5831064,-111.3080178,36.4039449,-111.3975986,36.4935257,GrandCanyon,
tiles/8/2/GrandCanyon_02_19.jpeg,-111.3080178,36.5831064,-111.3080178,36.4039449,-111.2751249,36.5831064,-111.2751249,36.4039449,-111.2915714,36.4935257,GrandCanyon,
tiles/8/3/GrandCanyon_03_01.jpeg,-114.532926,36.4039449,-114.532926,36.2247833,-114.3537644,36.4039449,-114.3537644,36.2247833,-114.4433452,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_02.jpeg,-114.3537644,36.4039449,-114.3537644,36.2247833,-114.1746029,36.4039449,-114.1746029,36.2247833,-114.2641837,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_03.jpeg,-114.1746029,36.4039449,-114.1746029,36.2247833,-113.9954413,36.4039449,-113.9954413,36.2247833,-114.0850221,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_04.jpeg,-113.9954413,36.4039449,-113.9954413,36.2247833,-113.8162797,36.4039449,-113.8162797,36.2247833,-113.9058605,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_05.jpeg,-113.8162797,36.4039449,-113.8162797,36.2247833,-113.6371182,36.4039449,-113.6371182,36.2247833,-113.726699,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_06.jpeg,-113.6371182,36.4039449,-113.6371182,36.2247833,-113.4579566,36.4039449,-113.4579566,36.2247833,-113.5475374,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_07.jpeg,-113.4579566,36.4039449,-113.4579566,36.2247833,-113.278795,36.4039449,-113.278795,36.2247833,-113.3683758,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_08.jpeg,-113.278795,36.4039449,-113.278795,36.2247833,-113.0996335,36.4039449,-113.0996335,36.2247833,-113.1892143,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_09.jpeg,-113.0996335,36.4039449,-113.0996335,36.2247833,-112.9204719,36.4039449,-112.9204719,36.2247833,-113.0100527,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_10.jpeg,-112.9204719,36.4039449,-112.9204719,36.2247833,-112.7413104,36.4039449,-112.7413104,36.2247833,-112.8308911,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_11.jpeg,-112.7413104,36.4039449,-112.7413104,36.2247833,-112.5621488,36.4039449,-112.5621488,36.2247833,-112.6517296,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_12.jpeg,-112.5621488,36.4039449,-112.5621488,36.2247833,-112.3829872,36.4039449,-112.3829872,36.2247833,-112.472568,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_13.jpeg,-112.3829872,36.4039449,-112.3829872,36.2247833,-112.2038257,36.4039449,-112.2038257,36.2247833,-112.2934064,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_14.jpeg,-112.2038257,36.4039449,-112.2038257,36.2247833,-112.0246641,36.4039449,-112.0246641,36.2247833,-112.1142449,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_15.jpeg,-112.0246641,36.4039449,-112.0246641,36.2247833,-111.8455025,36.4039449,-111.8455025,36.2247833,-111.9350833,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_16.jpeg,-111.8455025,36.4039449,-111.8455025,36.2247833,-111.666341,36.4039449,-111.666341,36.2247833,-111.7559217,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_17.jpeg,-111.666341,36.4039449,-111.666341,36.2247833,-111.4871794,36.4039449,-111.4871794,36.2247833,-111.5767602,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_18.jpeg,-111.4871794,36.4039449,-111.4871794,36.2247833,-111.3080178,36.4039449,-111.3080178,36.2247833,-111.3975986,36.3143641,GrandCanyon,
tiles/8/3/GrandCanyon_03_19.jpeg,-111.3080178,36.4039449,-111.3080178,36.2247833,-111.2751249,36.4039449,-111.2751249,36.2247833,-111.2915714,36.3143641,GrandCanyon,
tiles/8/4/GrandCanyon_04_01.jpeg,-114.532926,36.2247833,-114.532926,36.0456217,-114.3537644,36.2247833,-114.3537644,36.0456217,-114.4433452,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_02.jpeg,-114.3537644,36.2247833,-114.3537644,36.0456217,-114.1746029,36.2247833,-114.1746029,36.0456217,-114.2641837,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_03.jpeg,-114.1746029,36.2247833,-114.1746029,36.0456217,-113.9954413,36.2247833,-113.9954413,36.0456217,-114.0850221,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_04.jpeg,-113.9954413,36.2247833,-113.9954413,36.0456217,-113.8162797,36.2247833,-113.8162797,36.0456217,-113.9058605,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_05.jpeg,-113.8162797,36.2247833,-113.8162797,36.0456217,-113.6371182,36.2247833,-113.6371182,36.0456217,-113.726699,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_06.jpeg,-113.6371182,36.2247833,-113.6371182,36.0456217,-113.4579566,36.2247833,-113.4579566,36.0456217,-113.5475374,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_07.jpeg,-113.4579566,36.2247833,-113.4579566,36.0456217,-113.278795,36.2247833,-113.278795,36.0456217,-113.3683758,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_08.jpeg,-113.278795,36.2247833,-113.278795,36.0456217,-113.0996335,36.2247833,-113.0996335,36.0456217,-113.1892143,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_09.jpeg,-113.0996335,36.2247833,-113.0996335,36.0456217,-112.9204719,36.2247833,-112.9204719,36.0456217,-113.0100527,36.1352025,GrandCanyon,
tiles/8/4/GrandCanyon_04_10.jpeg,-112.9204719,36.2247833,-112.9204719,36.0456217,-112.7413104,36.2247833,-112.7413104,36.0456217,-112.8308911,36.1352025,GrandCanyon,
